,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole,creepsPerMinDeltas.20-30,xpPerMinDeltas.20-30,goldPerMinDeltas.20-30,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.20-30,creepsPerMinDeltas.30-end,xpPerMinDeltas.30-end,goldPerMinDeltas.30-end,csDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.30-end,damageTakenPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.30-end
1376,6,Red,98,12,4,UNRANKED,GRX PK,589,Shen,FALSE,3748,3143,3193,3194,0,3111,3340,1,1,5,0,1,0,1676,0,0,0,0,0,250261,25266,216744,8250,0,11582,3544,8038,0,3066,1,50347,4601,2335,38,29,23597,8804,13591,1201,14881,14400,1,0,361,13,4,4,491,18,6,0,25,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,623,817,0,8473,928,0,0,8429,74,20,18,8242,5,0,0,9111,837,0,0,9105,14,40,0,8400,8000,NONE,JUNGLE,10.4,7.6,575.5,472.6,422,287.5,0,0,0,0,221,439.7,0,0,138,FALSE,TRUE,2335,G-Rex,TOP,10.5,576.4,392.1,0,0,822,0,9,536.2,374,0,0,314.4,0
1377,7,Red,113,11,4,UNRANKED,GRX baybay,636,Sejuani,FALSE,3401,1028,1033,3111,1413,3083,3364,1,4,4,0,1,0,816,0,0,0,0,0,106422,41764,54503,10154,0,6503,2806,3161,536,6263,4,25802,1377,338,74,23,28219,11843,15833,543,10858,10300,0,0,45,112,84,16,514,15,14,0,41,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,360,0,0,8473,587,0,0,8472,0,0,0,8242,20,0,0,9111,149,0,0,9104,24,40,0,8400,8000,NONE,JUNGLE,0.5,0,375.1,286.9,274.5,217.3,0,0,0,0,491.6,537.5,0,0,138,FALSE,TRUE,2335,G-Rex,JUNGLE,2.3,352.2,285.1,0,0,721,0,1.6,333,281.6,0,0,135.6,0
1378,8,Red,163,7,4,UNRANKED,GRX Wuji,636,Taliyah,FALSE,1026,3089,3020,3040,3151,0,3340,2,3,4,0,1,0,827,0,0,0,0,0,212386,195979,10860,5546,0,13274,12622,651,0,1424,2,6531,7054,1658,63,17,14555,8663,5430,462,13922,13850,0,0,302,24,20,1,717,17,14,0,32,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,856,0,0,8226,3090,0,0,8234,17,0,0,8232,4,20,0,8009,2037,0,0,8014,142,0,0,8200,8000,NONE,JUNGLE,9.5,8.2,548.3,448.9,435.5,281.9,0,0,0,0,305.1,201.5,0,0,138,FALSE,TRUE,2335,G-Rex,MID,7.5,472.4,342.2,0,0,281.7,0,6,326.2,278.4,0,0,693.8,0
1379,9,Red,222,4,7,UNRANKED,GRX Stitch,636,Jinx,FALSE,3031,3085,3094,3072,3087,3006,3363,4,4,2,3,2,1,775,1,0,0,0,0,313704,7811,296003,9890,796,30136,2287,27643,206,3674,3,9686,18036,4683,69,11,18851,10583,7156,1111,17585,16950,2,0,391,40,23,2,365,16,4,0,13,32,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2385,0,0,8009,1010,0,0,9103,16,0,0,8017,1833,0,0,8233,29,30,0,8236,28,0,0,8000,8200,DUO,BOTTOM,10.7,8.4,455,322.5,580.6,294.8,0,0,0,0,288.9,345.7,0,0,138,FALSE,TRUE,2335,G-Rex,BOTCARRY,9.5,504.7,440.4,0,0,505.7,0,13.8,456.6,466,0,0,932.6,0
1380,10,Red,223,4,14,UNRANKED,GRX Koala,636,Tahm Kench,FALSE,3401,3140,3190,3111,0,2055,3364,1,2,6,0,1,0,1567,0,0,0,0,0,21693,9500,6815,5376,0,7547,6061,1331,155,4311,4,22264,285,285,102,21,19103,10604,7404,1094,8841,8200,0,0,52,0,0,0,128,14,27,0,71,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8304,9,3,0,8345,4,0,0,8410,86,0,0,8473,650,0,0,8429,74,15,16,8300,8400,DUO,BOTTOM,1.2,2.2,379.7,290.1,292.9,163.4,0,0,0,0,267.2,453.2,0,0,138,FALSE,TRUE,2335,G-Rex,SUPPORT,1.1,198.5,188.3,0,0,438.3,0,0.8,422.2,195,0,0,722.2,0
1381,1,Blue,516,12,4,UNRANKED,FW Hanabi,633,Ornn,TRUE,3060,3050,3067,2055,3001,3047,3340,1,0,6,0,1,0,0,0,0,0,0,0,277319,58645,68199,150474,0,12478,7313,4690,475,2970,1,29347,2759,571,33,39,14004,5604,8399,0,11678,9975,0,0,244,4,0,0,660,16,5,0,18,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,730,947,0,8473,687,0,0,8444,904,0,0,8242,4,0,0,8304,10,0,0,8316,675,0,0,8400,8300,DUO,MIDDLE,8.9,8.5,552.6,490.5,407.4,272.9,0,0,0,0,325.9,471.7,0,0,139,FALSE,TRUE,1872,Flash Wolves,TOP,6.9,523,359.1,0,0,499.6,0,0,0,0,0,0,0,0
1382,2,Blue,121,11,4,UNRANKED,FW Moojin,16,Kha'Zix,TRUE,3117,2420,3142,0,1412,1036,3364,3,3,8,2,2,1,635,1,0,0,0,0,150147,5877,130864,13405,0,12613,837,9790,1985,12752,1,12590,28155,1820,100,10,26111,8319,17238,554,10716,8650,2,0,39,120,65,23,394,14,16,0,53,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,480,0,0,8143,475,0,0,8136,31,0,0,8134,4,0,0,8234,32,0,0,8232,5,40,0,8100,8200,DUO,MIDDLE,1.6,0.6,429.9,303.2,373,235.4,0,0,0,0,996.1,691,0,0,139,FALSE,TRUE,1872,Flash Wolves,JUNGLE,1.5,410.9,317.1,0,0,801,0,0,0,0,0,0,0,0
1383,3,Blue,3,4,12,UNRANKED,FW Maple,633,Galio,TRUE,1056,3027,3020,1058,1058,3165,3340,2,2,5,2,1,1,731,0,0,0,0,0,147320,140810,6175,334,0,12026,11588,103,334,2069,1,20311,3227,2030,39,21,12860,5025,7063,772,12168,10960,0,2,246,21,20,1,157,16,8,0,20,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1175,0,0,8473,421,0,0,8444,654,0,0,8451,261,0,0,8226,2433,0,0,8210,0,0,0,8400,8200,DUO,BOTTOM,9.3,7.7,583.9,457.3,439.5,267.3,0,0,0,0,602.6,289.3,0,0,139,FALSE,TRUE,1872,Flash Wolves,MID,7.4,512.4,380.2,0,0,363.8,0,0,0,0,0,0,0,0
1384,4,Blue,51,4,7,UNRANKED,FW Betty,633,Caitlyn,TRUE,3094,3087,1053,3031,3006,1038,3363,5,1,7,5,1,1,680,0,0,0,0,0,259792,15550,228652,15590,2061,28676,3091,22624,2961,3790,3,8553,22906,14031,65,19,12081,7474,4314,293,15410,13525,3,0,296,24,14,2,277,15,7,0,13,16,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2120,0,0,9101,2022,4434,0,9103,16,40,0,8014,563,0,0,8236,28,0,0,8226,1719,0,0,8000,8200,DUO,BOTTOM,10.1,8.3,471.6,338.2,518.5,275.3,0,0,0,0,361.1,245.4,0,0,139,FALSE,TRUE,1872,Flash Wolves,BOTCARRY,10.5,588.3,570,0,0,373.6,0,0,0,0,0,0,0,0
1385,5,Blue,25,14,4,UNRANKED,FW SwordArt,632,Morgana,TRUE,3107,3092,2055,3105,3158,0,3364,3,0,8,3,1,1,0,0,0,0,0,0,27987,16688,5608,5690,0,10138,7039,682,2416,2941,7,3762,2822,979,71,51,7833,5222,2611,0,9362,7250,0,0,17,0,0,0,97,13,14,0,40,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,670,245,0,8226,1368,0,0,8234,11,0,0,8237,524,0,0,8473,472,0,0,8444,582,0,0,8200,8400,DUO,BOTTOM,0.8,0.3,307.2,312.2,297,187.9,0,0,0,0,420.4,141.2,0,0,139,FALSE,TRUE,1872,Flash Wolves,SUPPORT,0.6,373.8,286.2,0,0,218.4,0,0,0,0,0,0,0,0
1386,6,Red,14,12,4,UNRANKED,GRX PK,589,Sion,FALSE,3060,3143,1031,0,3001,3111,3340,1,3,1,0,1,0,863,0,0,0,0,0,282408,42123,90284,150000,0,10885,4218,6667,0,9648,1,45596,266,0,22,49,21889,8523,12440,925,10308,10400,0,0,271,0,0,0,1519,15,2,0,15,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,766,726,0,8473,1160,0,0,8429,67,20,16,8242,4,0,0,8304,10,0,0,8316,542,0,0,8400,8300,NONE,JUNGLE,8.5,8.9,472.3,490.5,343.4,280.9,0,0,0,0,558.4,433.9,0,0,139,FALSE,TRUE,1872,G-Rex,TOP,9.6,468.7,339.5,0,0,627,0,0,0,0,0,0,0,0
1387,7,Red,154,11,4,UNRANKED,GRX baybay,636,Zac,FALSE,3401,2055,1028,3067,3047,1413,3364,1,4,4,0,1,0,683,0,0,0,0,0,87611,59129,19684,8797,0,6486,4527,849,1108,23239,5,21190,3127,0,49,24,31646,8303,18720,4622,8340,7725,0,0,43,85,65,4,569,12,17,0,32,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,512,0,0,8473,769,0,0,8472,0,0,0,8453,1704,142,0,8304,9,3,0,8347,0,0,0,8400,8300,NONE,JUNGLE,1.6,0.4,440.4,275,297.4,221.5,0,0,0,0,815.3,816.4,0,0,139,FALSE,TRUE,1872,G-Rex,JUNGLE,2,236,242.1,0,0,1235,0,0,0,0,0,0,0,0
1388,8,Red,69,1,4,UNRANKED,GRX Wuji,636,Cassiopeia,FALSE,0,3108,3135,3040,3116,1056,3364,2,1,3,2,1,1,694,0,0,0,0,0,174366,153871,11463,9031,0,11081,10614,467,0,6380,1,11056,5787,0,33,36,17843,6864,10613,364,11206,10875,0,0,260,29,24,0,8896,15,11,0,22,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,15,0,0,8224,680,0,0,8210,0,0,0,8236,48,0,0,8009,6390,0,0,8014,84,0,0,8200,8000,NONE,JUNGLE,9.2,9.1,486.2,505,362.3,331.2,0,0,0,0,640,107.5,0,0,139,FALSE,TRUE,1872,G-Rex,MID,7,445.9,349.8,0,0,714.5,0,0,0,0,0,0,0,0
1389,9,Red,145,4,7,UNRANKED,GRX Stitch,636,Kai'Sa,FALSE,3812,3124,1054,3086,1042,3006,3363,2,4,1,0,1,0,852,0,0,0,0,0,136635,17955,117673,1006,399,8648,3248,5233,166,4915,3,14504,5258,0,27,1,17258,5534,8379,3344,10835,9900,0,0,262,19,15,0,129,13,2,0,10,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1115,0,0,8009,475,0,0,9103,18,40,0,8014,81,0,0,8473,612,0,0,8444,753,0,0,8000,8400,SOLO,TOP,7.5,8.5,376.8,318.7,366.5,277.5,0,0,0,0,660.1,248.6,0,0,139,FALSE,TRUE,1872,G-Rex,BOTCARRY,10,396.7,367.4,0,0,636.6,0,0,0,0,0,0,0,0
1390,10,Red,43,4,14,UNRANKED,GRX Koala,636,Karma,FALSE,3098,3158,3050,3801,0,2055,3364,0,2,3,0,0,0,1046,0,0,0,0,0,17957,12140,4952,865,0,7910,6165,880,865,123,1,8256,45,0,67,13,7764,2265,5498,0,6297,5825,0,0,19,0,0,0,147,11,13,0,40,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,439,1251,0,8226,1434,0,0,8234,15,0,0,8237,479,0,0,8473,530,0,0,8472,0,0,0,8200,8400,SOLO,BOTTOM,0.6,0.5,242.5,264.4,211.6,147.7,0,0,0,0,285.9,120.1,0,0,139,FALSE,TRUE,1872,G-Rex,SUPPORT,0.8,280.9,196.3,0,0,244.6,0,0,0,0,0,0,0,0
1391,1,Blue,150,12,4,UNRANKED,AFB PingPong,13,Gnar,FALSE,3022,3071,2055,3111,3026,0,3340,1,2,1,0,1,0,942,0,0,0,0,0,151395,14751,133590,3054,310,8846,1418,7158,270,1322,1,10589,9800,1776,28,18,15556,9730,5463,362,10477,10425,0,0,240,22,10,0,865,15,3,0,13,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1357,0,0,9101,556,1195,0,9103,20,10,0,8299,202,0,0,8473,596,0,0,8472,0,0,0,8000,8400,DUO,MIDDLE,6.3,7.8,431.3,441.4,323.8,270,0,0,0,0,592.5,316.1,0,0,140,FALSE,FALSE,1849,Afro Beast,TOP,9.9,576.2,393.8,0,0,284.3,0,0,0,0,0,0,0,0
1392,2,Blue,72,4,11,UNRANKED,AFB Butter,8,Skarner,FALSE,3801,3024,3111,1401,3097,3067,3364,0,2,2,0,0,0,680,0,0,0,0,0,118703,46557,60414,11731,0,3661,1794,1395,471,6216,5,19661,11281,0,44,14,16191,5463,10206,521,8209,7850,0,0,38,107,84,0,940,13,12,0,38,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,172,0,0,8126,185,0,0,8136,16,0,0,8105,2,0,0,8243,11,0,0,8210,0,0,0,8100,8200,DUO,MIDDLE,0.8,0.5,320.6,353.1,249.6,259.3,0,0,0,0,731.2,508.9,0,0,140,FALSE,FALSE,1849,Afro Beast,JUNGLE,2.3,348.5,246.1,0,0,134.5,0,0,0,0,0,0,0,0
1393,3,Blue,43,12,4,UNRANKED,AFB MoonBlack,4,Karma,FALSE,3040,0,3504,1082,3089,3158,3363,1,2,1,0,1,0,1102,0,0,0,0,0,325184,147676,18812,158696,0,9831,9068,596,166,468,1,8016,52,52,43,14,7158,4566,2350,242,11020,11400,0,0,281,26,26,0,796,16,6,0,17,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,642,836,0,8226,1887,0,0,8234,18,0,0,8237,353,0,0,8304,10,0,0,8316,4252,0,0,8200,8300,DUO,BOTTOM,10.2,8.8,557.5,519.7,381,288.1,0,0,0,0,369,104.7,0,0,140,FALSE,FALSE,1849,Afro Beast,MID,9.1,523.7,373,0,0,242.1,0,0,0,0,0,0,0,0
1394,4,Blue,145,4,7,UNRANKED,AFB ART,0,Kai'Sa,FALSE,1038,2055,3047,3124,3085,3101,3363,0,1,0,0,0,0,1799,0,0,0,0,0,143409,24504,117123,1781,409,11250,4224,6818,207,331,2,6004,242,242,42,0,8926,3537,5388,0,10812,10100,0,0,289,13,9,0,231,14,6,0,14,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,818,570,247,8009,615,0,0,9103,21,50,0,8017,470,0,0,8233,21,40,0,8236,28,0,0,8000,8200,DUO,BOTTOM,8.5,8.5,385.3,314.1,303.5,280.3,0,0,0,0,304.8,217.6,0,0,140,FALSE,FALSE,1849,Afro Beast,BOTCARRY,11.9,451.3,437.4,0,0,370.2,0,0,0,0,0,0,0,0
1395,5,Blue,201,14,4,UNRANKED,AFB SkuLL,4,Braum,FALSE,3401,1033,3050,2055,2031,3111,3364,0,3,1,0,0,0,737,0,0,0,0,0,178709,6702,6678,165328,0,4732,3558,410,762,2070,5,12945,0,0,64,24,11554,4990,5613,951,6851,6825,0,0,72,0,0,0,348,12,15,0,50,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2964,0,0,8473,421,0,0,8444,550,0,0,8242,7,0,0,8304,10,0,0,8316,821,0,0,8400,8300,DUO,BOTTOM,2.7,1.4,255.5,272.1,222.2,150.5,0,0,0,0,493.3,236,0,0,140,FALSE,FALSE,1849,Afro Beast,SUPPORT,3.1,343.2,250.5,0,0,426.1,0,0,0,0,0,0,0,0
1396,6,Red,50,4,12,UNRANKED,AFR Ninuo,18,Swain,TRUE,1026,3140,3157,3111,3027,1052,3340,1,1,4,0,1,0,1104,0,0,0,0,0,144017,121434,20019,2562,826,12601,11411,1142,48,5500,1,8250,6653,3578,32,29,13472,4137,8812,522,11663,10185,1,0,259,2,0,2,219,17,4,0,18,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,834,0,0,8226,1743,0,0,8210,0,0,0,8237,436,0,0,8139,717,0,0,8135,3,0,0,8200,8100,NONE,JUNGLE,7.7,8.5,494.1,446.3,352.5,270.2,0,0,0,0,755.4,243,0,0,140,FALSE,FALSE,1849,Team Afro,TOP,9,658.8,437.8,0,0,306.3,0,0,0,0,0,0,0,0
1397,7,Red,2,11,4,UNRANKED,AFR Epic,636,Olaf,TRUE,3158,3109,0,3050,2032,1401,3364,3,0,5,3,1,1,0,0,0,0,0,0,145972,21430,102087,22454,0,5717,187,3961,1568,9020,1,15139,15587,1446,82,10,19334,5592,13057,684,11460,9300,0,0,43,148,91,12,725,14,14,0,45,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,224,0,0,8126,191,0,0,8136,25,0,0,8105,5,0,0,8234,21,0,0,8232,6,40,0,8100,8200,NONE,JUNGLE,1.3,0.5,354,356.1,400.1,265.7,0,0,0,0,645.9,792.5,0,0,140,FALSE,FALSE,1849,Team Afro,JUNGLE,1.8,480.9,369.2,0,0,488,0,0,0,0,0,0,0,0
1398,8,Red,13,4,7,UNRANKED,AFR CaiPi,597,Ryze,TRUE,3140,3040,3907,1058,3027,3158,3340,4,1,4,4,2,1,668,1,0,0,0,0,399351,231587,16284,151480,1094,12392,11922,469,0,3102,1,11164,14443,2704,42,16,10352,4071,6220,60,14985,12675,2,0,328,29,21,5,41,18,9,0,25,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8304,10,0,0,8316,4499,0,0,8347,0,0,0,8234,22,0,0,8236,48,0,0,8300,8200,NONE,JUNGLE,10.2,10.3,580.3,514.4,460.2,319.6,0,0,0,0,499.7,136.7,0,0,140,FALSE,FALSE,1849,Team Afro,MID,11.4,775.7,575.8,0,0,278.1,0,0,0,0,0,0,0,0
1399,9,Red,18,4,7,UNRANKED,AFR DalKa,664,Tristana,TRUE,3140,3094,3087,3006,3031,1055,3363,2,0,4,2,1,1,1844,0,0,0,0,0,233058,58527,170310,4220,779,7501,2020,5480,0,1536,3,8319,32556,19008,39,0,9155,4130,5025,0,14573,11875,3,1,303,17,17,0,302,16,5,0,13,14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,490,357,132,9101,2426,4945,0,9103,18,10,0,8017,209,0,0,8236,28,0,0,8233,25,10,0,8000,8200,NONE,JUNGLE,9.1,8.6,402.8,336.1,432.4,313.6,0,0,0,0,214.9,222.9,0,0,140,FALSE,FALSE,1849,Team Afro,BOTCARRY,11.8,695.4,585.4,0,0,474.5,0,0,0,0,0,0,0,0
1400,10,Red,12,4,14,UNRANKED,AFR Zest,636,Alistar,TRUE,3801,2055,3024,3401,3117,3105,3364,0,0,8,0,0,0,0,0,0,0,0,0,16445,4427,5245,6772,0,2520,1833,226,461,6334,5,16508,794,565,59,18,12662,6185,5866,610,8124,6725,0,0,40,0,0,0,37,13,15,0,45,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,444,0,0,8473,247,0,0,8444,807,0,0,8242,7,0,0,8306,1,0,0,8345,4,0,0,8400,8300,SOLO,BOTTOM,1.7,1.3,207.8,306.7,242.4,160.5,0,0,0,0,384.7,349,0,0,140,FALSE,FALSE,1849,Team Afro,SUPPORT,0.7,462.1,305.1,0,0,375.6,0,0,0,0,0,0,0,0
1401,1,Blue,516,4,14,UNRANKED,AFR Ninuo,18,Ornn,TRUE,3109,2033,3111,3025,3083,0,3340,2,1,5,0,1,0,926,0,0,0,0,0,123485,53130,67075,3280,0,13077,7786,5291,0,642,1,35179,6131,1504,19,44,16210,795,14661,753,10788,9350,2,0,218,6,1,3,865,15,4,0,12,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8304,10,0,0,8345,4,0,0,8347,0,0,0,8473,555,0,0,8444,1173,0,0,8300,8400,DUO,MIDDLE,7.9,8.4,538.2,448.9,423.3,274.3,0,0,0,0,704,287,0,0,141,FALSE,FALSE,1577,Team Afro,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2,Blue,48,11,4,UNRANKED,AFR Epic,636,Trundle,TRUE,3109,3050,0,1413,3047,0,3364,6,1,8,6,2,1,173,1,0,0,0,0,98809,20321,69516,8970,0,6671,1304,4849,518,15342,1,18590,18718,7000,41,14,21877,5749,15143,984,11229,9175,2,0,32,99,69,8,450,14,13,0,20,16,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,717,552,164,9111,763,0,0,9104,17,20,0,8014,214,0,0,8234,18,0,0,8232,5,40,0,8000,8200,DUO,MIDDLE,2.2,0.5,450,299.7,489.6,248.4,0,0,0,0,709.6,690.1,0,0,141,FALSE,FALSE,1577,Team Afro,JUNGLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,3,Blue,163,4,1,UNRANKED,AFR CaiPi,597,Taliyah,TRUE,3040,1058,3113,3020,3165,1056,3340,3,0,10,3,1,1,0,0,0,0,0,0,176529,162279,9930,4320,0,15844,15340,503,0,1005,1,3531,15438,3404,25,10,8568,5133,2929,505,12490,10500,0,0,263,8,8,0,708,16,6,0,18,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1061,0,0,8226,1796,0,0,8233,15,40,0,8237,437,0,0,8009,4274,0,0,9105,12,20,0,8200,8000,DUO,BOTTOM,10,8.9,602.5,449.7,485.6,321.7,0,0,0,0,373.3,165.4,0,0,141,FALSE,FALSE,1577,Team Afro,MID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,4,Blue,51,4,7,UNRANKED,AFR DalKa,664,Caitlyn,TRUE,3086,3087,3123,3006,3031,0,3363,6,0,3,6,3,1,0,1,1,0,0,0,157089,9940,146308,840,1552,10360,1459,8900,0,1882,2,3988,17844,11496,26,7,7612,1734,5854,24,12335,9900,4,2,233,4,4,0,105,14,4,0,11,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1269,0,0,8009,1100,0,0,9103,15,40,0,8017,430,0,0,8236,14,0,0,8233,22,50,0,8000,8200,DUO,BOTTOM,10.2,7.8,433.7,299.4,442.3,284.8,0,0,0,0,246.8,169.8,0,0,141,FALSE,FALSE,1577,Team Afro,BOTCARRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,5,Blue,25,4,14,UNRANKED,AFR Zest,636,Morgana,TRUE,2065,2055,3117,3092,0,0,3364,0,1,9,0,0,0,1569,0,0,0,0,0,22091,15188,6381,521,0,5294,4461,311,521,1611,1,2959,4388,2047,53,15,7613,3035,4444,134,7340,5750,1,0,11,0,0,0,35,12,10,0,32,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,927,445,0,8226,1172,0,0,8234,13,0,0,8237,715,0,0,8473,227,0,0,8444,483,0,0,8200,8400,DUO,BOTTOM,0.6,0.2,273.2,275.5,263.2,149,0,0,0,0,260.7,168.8,0,0,141,FALSE,FALSE,1577,Team Afro,SUPPORT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,6,Red,420,12,4,UNRANKED,AFB PingPong,13,Illaoi,FALSE,3071,3143,2055,0,3111,3053,3340,0,2,1,0,0,0,872,0,0,0,0,0,318901,191,189241,129468,0,12334,140,12095,98,5961,1,13169,5550,5550,19,2,18562,7662,10856,44,10475,10475,1,0,274,0,0,0,50,15,3,0,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,455,16,0,8304,10,0,0,8316,5885,0,0,8352,422,0,0,8139,822,0,0,8135,1,0,0,8300,8100,NONE,JUNGLE,12.6,8.5,617.2,484.6,448.2,287.7,0,0,0,0,759.5,360,0,0,141,FALSE,FALSE,1577,Afro Beast,TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
